"exp","sample","dpi","synID","comID","syncom","strain","taxa","channel","cfu","cfu_log"
"e2","2","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",15100000,7.17897694729317
"e2","3","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",479000,5.68033551341456
"e2","3","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",3950000,6.59659709562646
"e2","3","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",31200000,7.49415459401844
"e2","4","14dpi","S3","Com04","S3.04","meL85","Methylobacterium","C1",2230000,6.34830486304816
"e2","4","14dpi","S3","Com04","S3.04","meL92","Methylobacterium","C2",15300000,7.1846914308176
"e2","4","14dpi","S3","Com04","S3.04","smfr1","Sphingomonas","C0",11100000,7.04532297878666
"e2","1","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",389000,5.58994960132571
"e2","1","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",18500000,7.26717172840301
"e2","1","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",31100000,7.49276038902684
"e2","2","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",404000,5.6063813651106
"e2","2","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",2330000,6.36735592102602
"e2","2","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",17200000,7.23552844690755
"e2","3","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",1350000,6.13033376849501
"e2","3","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",4890000,6.68930885912362
"e2","3","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",28700000,7.45788189673399
"e2","4","14dpi","S3","Com05","S3.05","meL85","Methylobacterium","C1",2080000,6.31806333496276
"e2","4","14dpi","S3","Com05","S3.05","mr01","Methylobacterium","C2",5310000,6.72509452108147
"e2","4","14dpi","S3","Com05","S3.05","smfr1","Sphingomonas","C0",27700000,7.44247976906445
"e2","1","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",536000,5.72916478969277
"e2","1","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",769000,5.88592633980143
"e2","1","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",24500000,7.38916608436453
"e2","2","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",881000,5.94497590841205
"e2","2","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",1930000,6.28555730900777
"e2","2","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",17900000,7.25285303097989
"e2","3","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",1210000,6.08278537031645
"e2","3","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",1470000,6.16731733474818
"e2","3","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",16200000,7.20951501454263
"e2","4","14dpi","S3","Com06","S3.06","meL92","Methylobacterium","C1",1250000,6.09691001300806
"e2","4","14dpi","S3","Com06","S3.06","mr01","Methylobacterium","C2",1560000,6.19312459835446
"e2","4","14dpi","S3","Com06","S3.06","smfr1","Sphingomonas","C0",13500000,7.13033376849501
"e2","1","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",12000,4.07918124604763
"e2","1","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",3010000,6.47856649559384
"e2","1","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",10800000,7.03342375548695
"e2","2","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",8470,3.92788341033071
"e2","2","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",2370000,6.3747483460101
"e2","2","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",14400000,7.15836249209525
"e2","3","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",9250,3.96614173273903
"e2","3","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",2220000,6.34635297445064
"e2","3","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",10200000,7.00860017176192
"e2","4","14dpi","S3","Com07","S3.07","meL85","Methylobacterium","C0",12400,4.09342168516223
"e2","4","14dpi","S3","Com07","S3.07","meL92","Methylobacterium","C2",1120000,6.04921802267018
"e2","4","14dpi","S3","Com07","S3.07","spfa2","Sphingomonas","C1",14900000,7.17318626841227
"e2","1","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",12400,4.09342168516223
"e2","1","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",743000,5.87098881376058
"e2","1","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",9900000,6.99563519459755
"e2","2","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",10800,4.03342375548695
"e2","2","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",4520000,6.65513843481138
"e2","2","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",31200000,7.49415459401844
"e2","3","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",8740,3.9415114326344
"e2","3","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",699000,5.84447717574568
"e2","3","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",15700000,7.19589965240923
"e2","4","14dpi","S3","Com08","S3.08","meL85","Methylobacterium","C0",6720,3.82736927305383
"e2","4","14dpi","S3","Com08","S3.08","mr01","Methylobacterium","C2",2620000,6.41830129131975
"e2","4","14dpi","S3","Com08","S3.08","spfa2","Sphingomonas","C1",13400000,7.12710479836481
"e2","1","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",638000,5.80482067872116
"e2","1","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",1930000,6.28555730900777
"e2","1","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",10400000,7.01703333929878
"e2","2","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",420000,5.6232492903979
"e2","2","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",2310000,6.36361197989214
"e2","2","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",14700000,7.16731733474818
"e2","3","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",1120000,6.04921802267018
"e2","3","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",1730000,6.2380461031288
"e2","3","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",18200000,7.26007138798508
"e2","4","14dpi","S3","Com09","S3.09","meL92","Methylobacterium","C0",481000,5.68214507637383
"e2","4","14dpi","S3","Com09","S3.09","mr01","Methylobacterium","C2",3370000,6.52762990087134
"e2","4","14dpi","S3","Com09","S3.09","spfa2","Sphingomonas","C1",13500000,7.13033376849501
"e2","1","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",137000,5.13672056715641
"e2","1","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",683000,5.83442070368153
"e2","1","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",1140000,6.05690485133647
"e2","2","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",38600,4.58658730467176
"e2","2","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",476000,5.67760695272049
"e2","2","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",772000,5.88761730033574
"e2","3","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",104000,5.01703333929878
"e2","3","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",378000,5.57749179983723
"e2","3","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",1790000,6.25285303097989
"e2","4","14dpi","S3","Com10","S3.10","meL85","Methylobacterium","C0",51300,4.71011736511182
"e2","4","14dpi","S3","Com10","S3.10","meL92","Methylobacterium","C1",513000,5.71011736511182
"e2","4","14dpi","S3","Com10","S3.10","mr01","Methylobacterium","C2",1030000,6.01283722470517
