"","syncom","strain","dpi","r","type","fraction"
"12715","S2.08","smfr1","07dpi",2,"aggregate_fraction",0.578754578754579
"12716","S2.08","smfr1","07dpi",2,"regular_fraction",0
"12717","S2.08","smfr1","07dpi",2,"random_fraction",0.421245421245421
"12718","S2.08","smfr1","07dpi",2.2,"aggregate_fraction",0.567765567765568
"12719","S2.08","smfr1","07dpi",2.2,"regular_fraction",0
"12720","S2.08","smfr1","07dpi",2.2,"random_fraction",0.432234432234432
"12721","S2.08","smfr1","07dpi",2.4,"aggregate_fraction",0.561594202898551
"12722","S2.08","smfr1","07dpi",2.4,"regular_fraction",0
"12723","S2.08","smfr1","07dpi",2.4,"random_fraction",0.438405797101449
"12724","S2.08","smfr1","07dpi",2.6,"aggregate_fraction",0.548387096774194
"12725","S2.08","smfr1","07dpi",2.6,"regular_fraction",0
"12726","S2.08","smfr1","07dpi",2.6,"random_fraction",0.451612903225806
"12727","S2.08","smfr1","07dpi",2.8,"aggregate_fraction",0.53405017921147
"12728","S2.08","smfr1","07dpi",2.8,"regular_fraction",0
"12729","S2.08","smfr1","07dpi",2.8,"random_fraction",0.46594982078853
"12730","S2.08","smfr1","07dpi",3,"aggregate_fraction",0.526881720430108
"12731","S2.08","smfr1","07dpi",3,"regular_fraction",0
"12732","S2.08","smfr1","07dpi",3,"random_fraction",0.473118279569892
"12733","S2.08","smfr1","07dpi",3.2,"aggregate_fraction",0.537634408602151
"12734","S2.08","smfr1","07dpi",3.2,"regular_fraction",0
"12735","S2.08","smfr1","07dpi",3.2,"random_fraction",0.462365591397849
"12736","S2.08","smfr1","07dpi",3.4,"aggregate_fraction",0.53405017921147
"12737","S2.08","smfr1","07dpi",3.4,"regular_fraction",0.003584229390681
"12738","S2.08","smfr1","07dpi",3.4,"random_fraction",0.462365591397849
"12739","S2.08","smfr1","07dpi",3.6,"aggregate_fraction",0.523297491039427
"12740","S2.08","smfr1","07dpi",3.6,"regular_fraction",0.00716845878136201
"12741","S2.08","smfr1","07dpi",3.6,"random_fraction",0.469534050179211
"12742","S2.08","smfr1","07dpi",3.8,"aggregate_fraction",0.50179211469534
"12743","S2.08","smfr1","07dpi",3.8,"regular_fraction",0.00716845878136201
"12744","S2.08","smfr1","07dpi",3.8,"random_fraction",0.491039426523298
"12745","S2.08","smfr1","07dpi",4,"aggregate_fraction",0.498207885304659
"12746","S2.08","smfr1","07dpi",4,"regular_fraction",0.00716845878136201
"12747","S2.08","smfr1","07dpi",4,"random_fraction",0.494623655913978
"12748","S2.08","smfr1","07dpi",4.2,"aggregate_fraction",0.473118279569892
"12749","S2.08","smfr1","07dpi",4.2,"regular_fraction",0.010752688172043
"12750","S2.08","smfr1","07dpi",4.2,"random_fraction",0.516129032258065
"12751","S2.08","smfr1","07dpi",4.4,"aggregate_fraction",0.491039426523298
"12752","S2.08","smfr1","07dpi",4.4,"regular_fraction",0.014336917562724
"12753","S2.08","smfr1","07dpi",4.4,"random_fraction",0.494623655913978
"12754","S2.08","smfr1","07dpi",4.6,"aggregate_fraction",0.483870967741935
"12755","S2.08","smfr1","07dpi",4.6,"regular_fraction",0.014336917562724
"12756","S2.08","smfr1","07dpi",4.6,"random_fraction",0.50179211469534
"12757","S2.08","smfr1","07dpi",4.8,"aggregate_fraction",0.487455197132616
"12758","S2.08","smfr1","07dpi",4.8,"regular_fraction",0.021505376344086
"12759","S2.08","smfr1","07dpi",4.8,"random_fraction",0.491039426523298
"12760","S2.08","smfr1","07dpi",5,"aggregate_fraction",0.46594982078853
"12761","S2.08","smfr1","07dpi",5,"regular_fraction",0.025089605734767
"12762","S2.08","smfr1","07dpi",5,"random_fraction",0.508960573476703
"12763","S2.08","smfr1","07dpi",5.2,"aggregate_fraction",0.455197132616487
"12764","S2.08","smfr1","07dpi",5.2,"regular_fraction",0.025089605734767
"12765","S2.08","smfr1","07dpi",5.2,"random_fraction",0.519713261648746
"12766","S2.08","smfr1","07dpi",5.4,"aggregate_fraction",0.451612903225806
"12767","S2.08","smfr1","07dpi",5.4,"regular_fraction",0.028673835125448
"12768","S2.08","smfr1","07dpi",5.4,"random_fraction",0.519713261648746
"12769","S2.08","smfr1","07dpi",5.6,"aggregate_fraction",0.458781362007168
"12770","S2.08","smfr1","07dpi",5.6,"regular_fraction",0.032258064516129
"12771","S2.08","smfr1","07dpi",5.6,"random_fraction",0.508960573476703
"12772","S2.08","smfr1","07dpi",5.8,"aggregate_fraction",0.448028673835125
"12773","S2.08","smfr1","07dpi",5.8,"regular_fraction",0.032258064516129
"12774","S2.08","smfr1","07dpi",5.8,"random_fraction",0.519713261648746
"12775","S2.08","smfr1","07dpi",6,"aggregate_fraction",0.435714285714286
"12776","S2.08","smfr1","07dpi",6,"regular_fraction",0.0357142857142857
"12777","S2.08","smfr1","07dpi",6,"random_fraction",0.528571428571429
"12778","S2.08","smfr1","07dpi",6.2,"aggregate_fraction",0.439285714285714
"12779","S2.08","smfr1","07dpi",6.2,"regular_fraction",0.0321428571428571
"12780","S2.08","smfr1","07dpi",6.2,"random_fraction",0.528571428571429
"12781","S2.08","smfr1","07dpi",6.4,"aggregate_fraction",0.439285714285714
"12782","S2.08","smfr1","07dpi",6.4,"regular_fraction",0.0285714285714286
"12783","S2.08","smfr1","07dpi",6.4,"random_fraction",0.532142857142857
"12784","S2.08","smfr1","07dpi",6.6,"aggregate_fraction",0.407142857142857
"12785","S2.08","smfr1","07dpi",6.6,"regular_fraction",0.0285714285714286
"12786","S2.08","smfr1","07dpi",6.6,"random_fraction",0.564285714285714
"12787","S2.08","smfr1","07dpi",6.8,"aggregate_fraction",0.4
"12788","S2.08","smfr1","07dpi",6.8,"regular_fraction",0.0321428571428571
"12789","S2.08","smfr1","07dpi",6.8,"random_fraction",0.567857142857143
"12790","S2.08","smfr1","07dpi",7,"aggregate_fraction",0.398576512455516
"12791","S2.08","smfr1","07dpi",7,"regular_fraction",0.0427046263345196
"12792","S2.08","smfr1","07dpi",7,"random_fraction",0.558718861209964
"12793","S2.08","smfr1","07dpi",7.2,"aggregate_fraction",0.380782918149466
"12794","S2.08","smfr1","07dpi",7.2,"regular_fraction",0.0427046263345196
"12795","S2.08","smfr1","07dpi",7.2,"random_fraction",0.576512455516014
"12796","S2.08","smfr1","07dpi",7.4,"aggregate_fraction",0.359430604982206
"12797","S2.08","smfr1","07dpi",7.4,"regular_fraction",0.0427046263345196
"12798","S2.08","smfr1","07dpi",7.4,"random_fraction",0.597864768683274
"12799","S2.08","smfr1","07dpi",7.6,"aggregate_fraction",0.359430604982206
"12800","S2.08","smfr1","07dpi",7.6,"regular_fraction",0.0427046263345196
"12801","S2.08","smfr1","07dpi",7.6,"random_fraction",0.597864768683274
"12802","S2.08","smfr1","07dpi",7.8,"aggregate_fraction",0.352313167259786
"12803","S2.08","smfr1","07dpi",7.8,"regular_fraction",0.0462633451957295
"12804","S2.08","smfr1","07dpi",7.8,"random_fraction",0.601423487544484
"12805","S2.08","smfr1","07dpi",8,"aggregate_fraction",0.352313167259786
"12806","S2.08","smfr1","07dpi",8,"regular_fraction",0.0427046263345196
"12807","S2.08","smfr1","07dpi",8,"random_fraction",0.604982206405694
"12808","S2.08","smfr1","07dpi",8.2,"aggregate_fraction",0.341637010676157
"12809","S2.08","smfr1","07dpi",8.2,"regular_fraction",0.0427046263345196
"12810","S2.08","smfr1","07dpi",8.2,"random_fraction",0.615658362989324
"12811","S2.08","smfr1","07dpi",8.4,"aggregate_fraction",0.338078291814947
"12812","S2.08","smfr1","07dpi",8.4,"regular_fraction",0.0462633451957295
"12813","S2.08","smfr1","07dpi",8.4,"random_fraction",0.615658362989324
"12814","S2.08","smfr1","07dpi",8.6,"aggregate_fraction",0.345195729537367
"12815","S2.08","smfr1","07dpi",8.6,"regular_fraction",0.0533807829181495
"12816","S2.08","smfr1","07dpi",8.6,"random_fraction",0.601423487544484
"12817","S2.08","smfr1","07dpi",8.8,"aggregate_fraction",0.313167259786477
"12818","S2.08","smfr1","07dpi",8.8,"regular_fraction",0.0533807829181495
"12819","S2.08","smfr1","07dpi",8.8,"random_fraction",0.633451957295374
"12820","S2.08","smfr1","07dpi",9,"aggregate_fraction",0.309608540925267
"12821","S2.08","smfr1","07dpi",9,"regular_fraction",0.0533807829181495
"12822","S2.08","smfr1","07dpi",9,"random_fraction",0.637010676156584
"12823","S2.08","smfr1","07dpi",9.2,"aggregate_fraction",0.313167259786477
"12824","S2.08","smfr1","07dpi",9.2,"regular_fraction",0.0640569395017794
"12825","S2.08","smfr1","07dpi",9.2,"random_fraction",0.622775800711744
"12826","S2.08","smfr1","07dpi",9.4,"aggregate_fraction",0.309608540925267
"12827","S2.08","smfr1","07dpi",9.4,"regular_fraction",0.0604982206405694
"12828","S2.08","smfr1","07dpi",9.4,"random_fraction",0.629893238434164
"12829","S2.08","smfr1","07dpi",9.6,"aggregate_fraction",0.277580071174377
"12830","S2.08","smfr1","07dpi",9.6,"regular_fraction",0.0604982206405694
"12831","S2.08","smfr1","07dpi",9.6,"random_fraction",0.661921708185053
"12832","S2.08","smfr1","07dpi",9.8,"aggregate_fraction",0.266903914590747
"12833","S2.08","smfr1","07dpi",9.8,"regular_fraction",0.0747330960854092
"12834","S2.08","smfr1","07dpi",9.8,"random_fraction",0.658362989323843
"12835","S2.08","smfr1","07dpi",10,"aggregate_fraction",0.263345195729537
"12836","S2.08","smfr1","07dpi",10,"regular_fraction",0.0782918149466192
"12837","S2.08","smfr1","07dpi",10,"random_fraction",0.658362989323843
"12838","S2.08","smfr1","07dpi",10.2,"aggregate_fraction",0.259786476868327
"12839","S2.08","smfr1","07dpi",10.2,"regular_fraction",0.0747330960854092
"12840","S2.08","smfr1","07dpi",10.2,"random_fraction",0.665480427046263
"12841","S2.08","smfr1","07dpi",10.4,"aggregate_fraction",0.256227758007117
"12842","S2.08","smfr1","07dpi",10.4,"regular_fraction",0.0818505338078292
"12843","S2.08","smfr1","07dpi",10.4,"random_fraction",0.661921708185053
"12844","S2.08","smfr1","07dpi",10.6,"aggregate_fraction",0.249110320284698
"12845","S2.08","smfr1","07dpi",10.6,"regular_fraction",0.0818505338078292
"12846","S2.08","smfr1","07dpi",10.6,"random_fraction",0.669039145907473
"12847","S2.08","smfr1","07dpi",10.8,"aggregate_fraction",0.238434163701068
"12848","S2.08","smfr1","07dpi",10.8,"regular_fraction",0.0782918149466192
"12849","S2.08","smfr1","07dpi",10.8,"random_fraction",0.683274021352313
"12850","S2.08","smfr1","07dpi",11,"aggregate_fraction",0.238434163701068
"12851","S2.08","smfr1","07dpi",11,"regular_fraction",0.0854092526690391
"12852","S2.08","smfr1","07dpi",11,"random_fraction",0.676156583629893
"12853","S2.08","smfr1","07dpi",11.2,"aggregate_fraction",0.227758007117438
"12854","S2.08","smfr1","07dpi",11.2,"regular_fraction",0.0854092526690391
"12855","S2.08","smfr1","07dpi",11.2,"random_fraction",0.686832740213523
"12856","S2.08","smfr1","07dpi",11.4,"aggregate_fraction",0.209964412811388
"12857","S2.08","smfr1","07dpi",11.4,"regular_fraction",0.0925266903914591
"12858","S2.08","smfr1","07dpi",11.4,"random_fraction",0.697508896797153
"12859","S2.08","smfr1","07dpi",11.6,"aggregate_fraction",0.209964412811388
"12860","S2.08","smfr1","07dpi",11.6,"regular_fraction",0.0925266903914591
"12861","S2.08","smfr1","07dpi",11.6,"random_fraction",0.697508896797153
"12862","S2.08","smfr1","07dpi",11.8,"aggregate_fraction",0.185053380782918
"12863","S2.08","smfr1","07dpi",11.8,"regular_fraction",0.096085409252669
"12864","S2.08","smfr1","07dpi",11.8,"random_fraction",0.718861209964413
"12865","S2.08","smfr1","07dpi",12,"aggregate_fraction",0.188612099644128
"12866","S2.08","smfr1","07dpi",12,"regular_fraction",0.0925266903914591
"12867","S2.08","smfr1","07dpi",12,"random_fraction",0.718861209964413
"12868","S2.08","smfr1","07dpi",12.2,"aggregate_fraction",0.181494661921708
"12869","S2.08","smfr1","07dpi",12.2,"regular_fraction",0.099644128113879
"12870","S2.08","smfr1","07dpi",12.2,"random_fraction",0.718861209964413
"12871","S2.08","smfr1","07dpi",12.4,"aggregate_fraction",0.160142348754448
"12872","S2.08","smfr1","07dpi",12.4,"regular_fraction",0.099644128113879
"12873","S2.08","smfr1","07dpi",12.4,"random_fraction",0.740213523131673
"12874","S2.08","smfr1","07dpi",12.6,"aggregate_fraction",0.149466192170818
"12875","S2.08","smfr1","07dpi",12.6,"regular_fraction",0.110320284697509
"12876","S2.08","smfr1","07dpi",12.6,"random_fraction",0.740213523131673
"12877","S2.08","smfr1","07dpi",12.8,"aggregate_fraction",0.153024911032028
"12878","S2.08","smfr1","07dpi",12.8,"regular_fraction",0.113879003558719
"12879","S2.08","smfr1","07dpi",12.8,"random_fraction",0.733096085409253
"12880","S2.08","smfr1","07dpi",13,"aggregate_fraction",0.131672597864769
"12881","S2.08","smfr1","07dpi",13,"regular_fraction",0.117437722419929
"12882","S2.08","smfr1","07dpi",13,"random_fraction",0.750889679715303
"12883","S2.08","smfr1","07dpi",13.2,"aggregate_fraction",0.131672597864769
"12884","S2.08","smfr1","07dpi",13.2,"regular_fraction",0.120996441281139
"12885","S2.08","smfr1","07dpi",13.2,"random_fraction",0.747330960854093
"12886","S2.08","smfr1","07dpi",13.4,"aggregate_fraction",0.117437722419929
"12887","S2.08","smfr1","07dpi",13.4,"regular_fraction",0.124555160142349
"12888","S2.08","smfr1","07dpi",13.4,"random_fraction",0.758007117437722
"12889","S2.08","smfr1","07dpi",13.6,"aggregate_fraction",0.113879003558719
"12890","S2.08","smfr1","07dpi",13.6,"regular_fraction",0.135231316725979
"12891","S2.08","smfr1","07dpi",13.6,"random_fraction",0.750889679715303
"12892","S2.08","smfr1","07dpi",13.8,"aggregate_fraction",0.110320284697509
"12893","S2.08","smfr1","07dpi",13.8,"regular_fraction",0.128113879003559
"12894","S2.08","smfr1","07dpi",13.8,"random_fraction",0.761565836298932
"12895","S2.08","smfr1","07dpi",14,"aggregate_fraction",0.117437722419929
"12896","S2.08","smfr1","07dpi",14,"regular_fraction",0.135231316725979
"12897","S2.08","smfr1","07dpi",14,"random_fraction",0.747330960854093
"12898","S2.08","smfr1","07dpi",14.2,"aggregate_fraction",0.099644128113879
"12899","S2.08","smfr1","07dpi",14.2,"regular_fraction",0.138790035587189
"12900","S2.08","smfr1","07dpi",14.2,"random_fraction",0.761565836298932
"12901","S2.08","smfr1","07dpi",14.4,"aggregate_fraction",0.0854092526690391
"12902","S2.08","smfr1","07dpi",14.4,"regular_fraction",0.131672597864769
"12903","S2.08","smfr1","07dpi",14.4,"random_fraction",0.782918149466192
"12904","S2.08","smfr1","07dpi",14.6,"aggregate_fraction",0.0782918149466192
"12905","S2.08","smfr1","07dpi",14.6,"regular_fraction",0.145907473309609
"12906","S2.08","smfr1","07dpi",14.6,"random_fraction",0.775800711743772
"12907","S2.08","smfr1","07dpi",14.8,"aggregate_fraction",0.0711743772241993
"12908","S2.08","smfr1","07dpi",14.8,"regular_fraction",0.153024911032028
"12909","S2.08","smfr1","07dpi",14.8,"random_fraction",0.775800711743772
"12910","S2.08","smfr1","07dpi",15,"aggregate_fraction",0.0604982206405694
"12911","S2.08","smfr1","07dpi",15,"regular_fraction",0.170818505338078
"12912","S2.08","smfr1","07dpi",15,"random_fraction",0.768683274021352
"12913","S2.08","smfr1","07dpi",15.2,"aggregate_fraction",0.0604982206405694
"12914","S2.08","smfr1","07dpi",15.2,"regular_fraction",0.181494661921708
"12915","S2.08","smfr1","07dpi",15.2,"random_fraction",0.758007117437722
"12916","S2.08","smfr1","07dpi",15.4,"aggregate_fraction",0.0604982206405694
"12917","S2.08","smfr1","07dpi",15.4,"regular_fraction",0.185053380782918
"12918","S2.08","smfr1","07dpi",15.4,"random_fraction",0.754448398576512
"12919","S2.08","smfr1","07dpi",15.6,"aggregate_fraction",0.0533807829181495
"12920","S2.08","smfr1","07dpi",15.6,"regular_fraction",0.192170818505338
"12921","S2.08","smfr1","07dpi",15.6,"random_fraction",0.754448398576512
"12922","S2.08","smfr1","07dpi",15.8,"aggregate_fraction",0.0427046263345196
"12923","S2.08","smfr1","07dpi",15.8,"regular_fraction",0.206405693950178
"12924","S2.08","smfr1","07dpi",15.8,"random_fraction",0.750889679715303
"12925","S2.08","smfr1","07dpi",16,"aggregate_fraction",0.0462633451957295
"12926","S2.08","smfr1","07dpi",16,"regular_fraction",0.209964412811388
"12927","S2.08","smfr1","07dpi",16,"random_fraction",0.743772241992883
"12928","S2.08","smfr1","07dpi",16.2,"aggregate_fraction",0.0249110320284698
"12929","S2.08","smfr1","07dpi",16.2,"regular_fraction",0.217081850533808
"12930","S2.08","smfr1","07dpi",16.2,"random_fraction",0.758007117437722
"12931","S2.08","smfr1","07dpi",16.4,"aggregate_fraction",0.0284697508896797
"12932","S2.08","smfr1","07dpi",16.4,"regular_fraction",0.231316725978648
"12933","S2.08","smfr1","07dpi",16.4,"random_fraction",0.740213523131673
"12934","S2.08","smfr1","07dpi",16.6,"aggregate_fraction",0.0213523131672598
"12935","S2.08","smfr1","07dpi",16.6,"regular_fraction",0.234875444839858
"12936","S2.08","smfr1","07dpi",16.6,"random_fraction",0.743772241992883
"12937","S2.08","smfr1","07dpi",16.8,"aggregate_fraction",0.0320284697508897
"12938","S2.08","smfr1","07dpi",16.8,"regular_fraction",0.224199288256228
"12939","S2.08","smfr1","07dpi",16.8,"random_fraction",0.743772241992883
"12940","S2.08","smfr1","07dpi",17,"aggregate_fraction",0.0142348754448399
"12941","S2.08","smfr1","07dpi",17,"regular_fraction",0.238434163701068
"12942","S2.08","smfr1","07dpi",17,"random_fraction",0.747330960854093
"12943","S2.08","smfr1","07dpi",17.2,"aggregate_fraction",0.0142348754448399
"12944","S2.08","smfr1","07dpi",17.2,"regular_fraction",0.241992882562278
"12945","S2.08","smfr1","07dpi",17.2,"random_fraction",0.743772241992883
"12946","S2.08","smfr1","07dpi",17.4,"aggregate_fraction",0.0177935943060498
"12947","S2.08","smfr1","07dpi",17.4,"regular_fraction",0.259786476868327
"12948","S2.08","smfr1","07dpi",17.4,"random_fraction",0.722419928825623
"12949","S2.08","smfr1","07dpi",17.6,"aggregate_fraction",0.0177935943060498
"12950","S2.08","smfr1","07dpi",17.6,"regular_fraction",0.263345195729537
"12951","S2.08","smfr1","07dpi",17.6,"random_fraction",0.718861209964413
"12952","S2.08","smfr1","07dpi",17.8,"aggregate_fraction",0.0106761565836299
"12953","S2.08","smfr1","07dpi",17.8,"regular_fraction",0.259786476868327
"12954","S2.08","smfr1","07dpi",17.8,"random_fraction",0.729537366548043
"12955","S2.08","smfr1","07dpi",18,"aggregate_fraction",0.0106761565836299
"12956","S2.08","smfr1","07dpi",18,"regular_fraction",0.274021352313167
"12957","S2.08","smfr1","07dpi",18,"random_fraction",0.715302491103203
"12958","S2.08","smfr1","07dpi",18.2,"aggregate_fraction",0.0142348754448399
"12959","S2.08","smfr1","07dpi",18.2,"regular_fraction",0.259786476868327
"12960","S2.08","smfr1","07dpi",18.2,"random_fraction",0.725978647686833
"12961","S2.08","smfr1","07dpi",18.4,"aggregate_fraction",0.00711743772241993
"12962","S2.08","smfr1","07dpi",18.4,"regular_fraction",0.274021352313167
